"Município Solicitante","Município Executante","Distancia"
"Santa Terezinha de Goiás","Goiânia","306,1"
"Santa Terezinha de Goiás","Goiânia","306,1"
"Santa Terezinha de Goiás","Goiânia","306,1"
"Santa Terezinha de Goiás","Goiânia","306,1"
"Santa Terezinha de Goiás","Goiânia","306,1"
"Santa Terezinha de Goiás","Goiânia","306,1"
"Santa Terezinha de Goiás","Goiânia","306,1"
"Santa Terezinha de Goiás","Goiânia","306,1"
"Santa Terezinha de Goiás","Goiânia","306,1"
"Santa Terezinha de Goiás","Goiânia","306,1"
"Santa Terezinha de Goiás","Goiânia","306,1"
"Santa Terezinha de Goiás","Aparecida de Goiânia","324"
"Santa Terezinha de Goiás","Luziânia","332"
"Santa Terezinha de Goiás","Formosa","339,6"
"Santa Terezinha de Goiás","Santa Helena de Goiás","457,2"
"Santa Terezinha de Goiás","Jataí","518,3"
"Santa Terezinha de Goiás","Jataí","518,3"
"Santa Terezinha de Goiás","Itumbiara","525,5"
"Santa Terezinha de Goiás","Itumbiara","525,5"
"Santa Terezinha de Goiás","Catalão","537,8"
"Santa Terezinha de Goiás","Catalão","537,8"
"Santa Terezinha de Goiás","Catalão","537,8"
"Santa Terezinha de Goiás","Catalão","537,8"
"Santo Antônio da Barra","Santa Helena de Goiás","37,5"
"Santo Antônio da Barra","Rio Verde","43,5"
"Santo Antônio da Barra","Rio Verde","43,5"
"Santo Antônio da Barra","São Luís de Montes Belos","146"
"Santo Antônio da Barra","Jataí","148,1"
"Santo Antônio da Barra","Jataí","148,1"
"Santo Antônio da Barra","Trindade","194,1"
"Santo Antônio da Barra","Trindade","194,1"
"Santo Antônio da Barra","Aparecida de Goiânia","207,5"
"Santo Antônio da Barra","Goiânia","215,1"
"Santo Antônio da Barra","Goiânia","215,1"
"Santo Antônio da Barra","Goiânia","215,1"
"Santo Antônio da Barra","Goiânia","215,1"
"Santo Antônio da Barra","Goiânia","215,1"
"Santo Antônio da Barra","Goiânia","215,1"
"Santo Antônio da Barra","Goiânia","215,1"
"Santo Antônio da Barra","Goiânia","215,1"
"Santo Antônio da Barra","Goiânia","215,1"
"Santo Antônio da Barra","Goiânia","215,1"
"Santo Antônio da Barra","Goiânia","215,1"
"Santo Antônio da Barra","Goiânia","215,1"
"Santo Antônio da Barra","Itumbiara","218,2"
"Santo Antônio da Barra","Itumbiara","218,2"
"Santo Antônio da Barra","Goiás","231,5"
"Santo Antônio da Barra","Anápolis","270,2"
"Santo Antônio da Barra","Jaraguá","292,7"
"Santo Antônio da Barra","Pirenópolis","312,7"
"Santo Antônio da Barra","Ceres","328,4"
"Santo Antônio da Barra","Ceres","328,4"
"Santo Antônio da Barra","Catalão","351,1"
"Santo Antônio da Barra","Catalão","351,1"
"Santo Antônio da Barra","Catalão","351,1"
"Santo Antônio da Barra","Catalão","351,1"
"Santo Antônio da Barra","Luziânia","384,5"
"Santo Antônio da Barra","Águas Lindas de Goiás","384,6"
"Santo Antônio da Barra","Uruaçu","440,5"
"Santo Antônio da Barra","Formosa","492,1"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Goiânia","30,8"
"Santo Antônio de Goiás","Trindade","35,9"
"Santo Antônio de Goiás","Trindade","35,9"
"Santo Antônio de Goiás","Aparecida de Goiânia","50,4"
"Santo Antônio de Goiás","Anápolis","55"
"Santo Antônio de Goiás","Pirenópolis","101"
"Santo Antônio de Goiás","Jaraguá","103"
"Santo Antônio de Goiás","Goiás","132,3"
"Santo Antônio de Goiás","São Luís de Montes Belos","139,5"
"Santo Antônio de Goiás","Ceres","165,2"
"Santo Antônio de Goiás","Ceres","165,2"
"Santo Antônio de Goiás","Águas Lindas de Goiás","167,2"
"Santo Antônio de Goiás","Luziânia","181,2"
"Santo Antônio de Goiás","Santa Helena de Goiás","241,8"
"Santo Antônio de Goiás","Itumbiara","257,5"
"Santo Antônio de Goiás","Itumbiara","257,5"
"Santo Antônio de Goiás","Uruaçu","262,1"
"Santo Antônio de Goiás","Formosa","282,5"
"Santo Antônio de Goiás","Catalão","284,2"
"Santo Antônio de Goiás","Catalão","284,2"
"Santo Antônio de Goiás","Catalão","284,2"
"Santo Antônio de Goiás","Catalão","284,2"
"Santo Antônio de Goiás","Jataí","359,4"
"Santo Antônio de Goiás","Jataí","359,4"
"Santo Antônio do Descoberto","Águas Lindas de Goiás","26,5"
"Santo Antônio do Descoberto","Luziânia","63,1"
"Santo Antônio do Descoberto","Pirenópolis","96"
"Santo Antônio do Descoberto","Anápolis","109"
"Santo Antônio do Descoberto","Formosa","133,1"
"Santo Antônio do Descoberto","Jaraguá","144"
"Santo Antônio do Descoberto","Goiânia","166,9"
"Santo Antônio do Descoberto","Goiânia","166,9"
"Santo Antônio do Descoberto","Goiânia","166,9"
"Santo Antônio do Descoberto","Goiânia","166,9"
"Santo Antônio do Descoberto","Goiânia","166,9"
"Santo Antônio do Descoberto","Goiânia","166,9"
"Santo Antônio do Descoberto","Goiânia","166,9"
"Santo Antônio do Descoberto","Goiânia","166,9"
"Santo Antônio do Descoberto","Goiânia","166,9"
"Santo Antônio do Descoberto","Goiânia","166,9"
"Santo Antônio do Descoberto","Goiânia","166,9"
"Santo Antônio do Descoberto","Goiânia","166,9"
"Santo Antônio do Descoberto","Aparecida de Goiânia","176,9"
"Santo Antônio do Descoberto","Trindade","189,1"
"Santo Antônio do Descoberto","Trindade","189,1"
"Santo Antônio do Descoberto","Ceres","196,9"
"Santo Antônio do Descoberto","Ceres","196,9"
"Santo Antônio do Descoberto","Uruaçu","226,1"
"Santo Antônio do Descoberto","Goiás","241,4"
"Santo Antônio do Descoberto","São Luís de Montes Belos","281,8"
"Santo Antônio do Descoberto","Catalão","299,5"
"Santo Antônio do Descoberto","Catalão","299,5"
"Santo Antônio do Descoberto","Catalão","299,5"
"Santo Antônio do Descoberto","Catalão","299,5"
"Santo Antônio do Descoberto","Itumbiara","351,2"
"Santo Antônio do Descoberto","Itumbiara","351,2"
"Santo Antônio do Descoberto","Santa Helena de Goiás","389,3"
"Santo Antônio do Descoberto","Jataí","503,5"
"Santo Antônio do Descoberto","Jataí","503,5"
"Senador Canedo","Senador Canedo","0"
"Senador Canedo","Goiânia","25,7"
"Senador Canedo","Goiânia","25,7"
"Senador Canedo","Goiânia","25,7"
"Senador Canedo","Goiânia","25,7"
"Senador Canedo","Goiânia","25,7"
"Senador Canedo","Goiânia","25,7"
"Senador Canedo","Goiânia","25,7"
"Senador Canedo","Goiânia","25,7"
"Senador Canedo","Goiânia","25,7"
"Senador Canedo","Goiânia","25,7"
"Senador Canedo","Goiânia","25,7"
"Senador Canedo","Goiânia","25,7"
"Senador Canedo","Aparecida de Goiânia","27,3"
"Senador Canedo","Trindade","57"
"Senador Canedo","Trindade","57"
"Senador Canedo","Anápolis","59,1"
"Senador Canedo","Pirenópolis","122,4"
"Senador Canedo","Jaraguá","134,6"
"Senador Canedo","Luziânia","162,1"
"Senador Canedo","Águas Lindas de Goiás","167,5"
"Senador Canedo","São Luís de Montes Belos","169,9"
"Senador Canedo","Goiás","173,7"
"Senador Canedo","Ceres","203,1"
"Senador Canedo","Ceres","203,1"
"Senador Canedo","Itumbiara","233,2"
"Senador Canedo","Itumbiara","233,2"
"Senador Canedo","Santa Helena de Goiás","241,9"
"Senador Canedo","Catalão","243,2"
"Senador Canedo","Catalão","243,2"
"Senador Canedo","Catalão","243,2"
"Senador Canedo","Catalão","243,2"
"Senador Canedo","Formosa","273,6"
"Senador Canedo","Uruaçu","291,6"
"Senador Canedo","Jataí","369,5"
"Senador Canedo","Jataí","369,5"
"Serranópolis","Jataí","68,5"
"Serranópolis","Jataí","68,5"
"Serranópolis","Mineiros","151"
"Serranópolis","Santa Helena de Goiás","189,4"
"Serranópolis","São Luís de Montes Belos","312,4"
"Serranópolis","Itumbiara","347,6"
"Serranópolis","Itumbiara","347,6"
"Serranópolis","Trindade","383,8"
"Serranópolis","Trindade","383,8"
"Serranópolis","Goiás","392,5"
"Serranópolis","Aparecida de Goiânia","397,9"
"Serranópolis","Goiânia","405,4"
"Serranópolis","Goiânia","405,4"
"Serranópolis","Goiânia","405,4"
"Serranópolis","Goiânia","405,4"
"Serranópolis","Goiânia","405,4"
"Serranópolis","Goiânia","405,4"
"Serranópolis","Goiânia","405,4"
"Serranópolis","Goiânia","405,4"
"Serranópolis","Goiânia","405,4"
"Serranópolis","Goiânia","405,4"
"Serranópolis","Goiânia","405,4"
"Serranópolis","Goiânia","405,4"
"Serranópolis","Anápolis","457,2"
"Serranópolis","Jaraguá","469,8"
"Serranópolis","Ceres","492,6"
"Serranópolis","Ceres","492,6"
"Serranópolis","Pirenópolis","495,4"
"Serranópolis","Catalão","500,7"
"Serranópolis","Catalão","500,7"
"Serranópolis","Catalão","500,7"
"Serranópolis","Catalão","500,7"
"Serranópolis","Águas Lindas de Goiás","569,5"
"Serranópolis","Luziânia","569,9"
"Serranópolis","Uruaçu","610,1"
"Serranópolis","Formosa","684,3"
"Silvânia","Anápolis","66,2"
"Silvânia","Senador Canedo","78,7"
"Silvânia","Goiânia","88,8"
"Silvânia","Goiânia","88,8"
"Silvânia","Goiânia","88,8"
"Silvânia","Goiânia","88,8"
"Silvânia","Goiânia","88,8"
"Silvânia","Goiânia","88,8"
"Silvânia","Goiânia","88,8"
"Silvânia","Goiânia","88,8"
"Silvânia","Goiânia","88,8"
"Silvânia","Goiânia","88,8"
"Silvânia","Goiânia","88,8"
"Silvânia","Goiânia","88,8"
"Silvânia","Aparecida de Goiânia","89,3"
"Silvânia","Luziânia","106"
"Silvânia","Trindade","119,6"
"Silvânia","Trindade","119,6"
"Silvânia","Pirenópolis","123,7"
"Silvânia","Águas Lindas de Goiás","130,1"
"Silvânia","Jaraguá","156,5"
"Silvânia","Catalão","223,4"
"Silvânia","Catalão","223,4"
"Silvânia","Catalão","223,4"
"Silvânia","Catalão","223,4"
"Silvânia","Goiás","224,4"
"Silvânia","Ceres","226,4"
"Silvânia","Ceres","226,4"
"Silvânia","Formosa","226,7"
"Silvânia","São Luís de Montes Belos","232"
"Silvânia","Itumbiara","245,9"
"Silvânia","Itumbiara","245,9"
"Silvânia","Uruaçu","293,2"
"Silvânia","Santa Helena de Goiás","296,4"
"Silvânia","Jataí","421,4"
"Silvânia","Jataí","421,4"
"Simolândia","Formosa","185,2"
"Simolândia","Águas Lindas de Goiás","289,1"
"Simolândia","Luziânia","304,2"
"Simolândia","Uruaçu","343,1"
"Simolândia","Pirenópolis","368,4"
"Simolândia","Anápolis","403,3"
"Simolândia","Jaraguá","405,4"
"Simolândia","Ceres","417,1"
"Simolândia","Ceres","417,1"
"Simolândia","Goiânia","456,5"
"Simolândia","Goiânia","456,5"
"Simolândia","Goiânia","456,5"
"Simolândia","Goiânia","456,5"
"Simolândia","Goiânia","456,5"
"Simolândia","Goiânia","456,5"
"Simolândia","Goiânia","456,5"
"Simolândia","Goiânia","456,5"
"Simolândia","Goiânia","456,5"
"Simolândia","Goiânia","456,5"
"Simolândia","Goiânia","456,5"
"Simolândia","Goiânia","456,5"
"Simolândia","Aparecida de Goiânia","466,1"
"Simolândia","Trindade","476,4"
"Simolândia","Trindade","476,4"
"Simolândia","Goiás","501,4"
"Simolândia","Catalão","519,2"
"Simolândia","Catalão","519,2"
"Simolândia","Catalão","519,2"
"Simolândia","Catalão","519,2"
"Simolândia","São Luís de Montes Belos","560,7"
"Simolândia","Itumbiara","621,3"
"Simolândia","Itumbiara","621,3"
"Simolândia","Santa Helena de Goiás","679,3"
"Simolândia","Jataí","797,3"
"Simolândia","Jataí","797,3"
"São Domingos","Formosa","267,4"
"São Domingos","Uruaçu","332,9"
"São Domingos","Águas Lindas de Goiás","348"
"São Domingos","Luziânia","384,2"
"São Domingos","Pirenópolis","412,7"
"São Domingos","Ceres","425,2"
"São Domingos","Ceres","425,2"
"São Domingos","Jaraguá","431,9"
"São Domingos","Anápolis","452,4"
"São Domingos","Goiânia","513,7"
"São Domingos","Goiânia","513,7"
"São Domingos","Goiânia","513,7"
"São Domingos","Goiânia","513,7"
"São Domingos","Goiânia","513,7"
"São Domingos","Goiânia","513,7"
"São Domingos","Goiânia","513,7"
"São Domingos","Goiânia","513,7"
"São Domingos","Goiânia","513,7"
"São Domingos","Goiânia","513,7"
"São Domingos","Goiânia","513,7"
"São Domingos","Goiânia","513,7"
"São Domingos","Aparecida de Goiânia","526"
"São Domingos","Goiás","527,2"
"São Domingos","Trindade","528,6"
"São Domingos","Trindade","528,6"
"São Domingos","São Luís de Montes Belos","597"
"São Domingos","Catalão","615,3"
"São Domingos","Catalão","615,3"
"São Domingos","Catalão","615,3"
"São Domingos","Catalão","615,3"
"São Domingos","Itumbiara","701,4"
"São Domingos","Itumbiara","701,4"
"São Domingos","Santa Helena de Goiás","734,4"
"São Domingos","Jataí","840,9"
"São Domingos","Jataí","840,9"
"São Francisco de Goiás","Jaraguá","27,5"
"São Francisco de Goiás","Pirenópolis","44,1"
"São Francisco de Goiás","Anápolis","70,5"
"São Francisco de Goiás","Ceres","98,9"
"São Francisco de Goiás","Ceres","98,9"
"São Francisco de Goiás","Trindade","107,3"
"São Francisco de Goiás","Trindade","107,3"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiânia","107,4"
"São Francisco de Goiás","Goiás","119,4"
"São Francisco de Goiás","Aparecida de Goiânia","126,2"
"São Francisco de Goiás","Águas Lindas de Goiás","130,7"
"São Francisco de Goiás","São Luís de Montes Belos","167,3"
"São Francisco de Goiás","Luziânia","178"
"São Francisco de Goiás","Uruaçu","192,4"
"São Francisco de Goiás","Formosa","252,4"
"São Francisco de Goiás","Santa Helena de Goiás","304,1"
"São Francisco de Goiás","Itumbiara","331,4"
"São Francisco de Goiás","Itumbiara","331,4"
"São Francisco de Goiás","Catalão","342,8"
"São Francisco de Goiás","Catalão","342,8"
"São Francisco de Goiás","Catalão","342,8"
"São Francisco de Goiás","Catalão","342,8"
"São Francisco de Goiás","Jataí","408,1"
"São Francisco de Goiás","Jataí","408,1"
"São João d'Aliança","Formosa","120,7"
"São João d'Aliança","Águas Lindas de Goiás","175,9"
"São João d'Aliança","Uruaçu","215,4"
"São João d'Aliança","Luziânia","219,1"
"São João d'Aliança","Pirenópolis","245,9"
"São João d'Aliança","Jaraguá","271,9"
"São João d'Aliança","Ceres","279,5"
"São João d'Aliança","Ceres","279,5"
"São João d'Aliança","Anápolis","284,2"
"São João d'Aliança","Goiânia","346,3"
"São João d'Aliança","Goiânia","346,3"
"São João d'Aliança","Goiânia","346,3"
"São João d'Aliança","Goiânia","346,3"
"São João d'Aliança","Goiânia","346,3"
"São João d'Aliança","Goiânia","346,3"
"São João d'Aliança","Goiânia","346,3"
"São João d'Aliança","Goiânia","346,3"
"São João d'Aliança","Goiânia","346,3"
"São João d'Aliança","Goiânia","346,3"
"São João d'Aliança","Goiânia","346,3"
"São João d'Aliança","Goiânia","346,3"
"São João d'Aliança","Aparecida de Goiânia","358,7"
"São João d'Aliança","Trindade","362,6"
"São João d'Aliança","Trindade","362,6"
"São João d'Aliança","Goiás","374,5"
"São João d'Aliança","São Luís de Montes Belos","431,9"
"São João d'Aliança","Catalão","457,1"
"São João d'Aliança","Catalão","457,1"
"São João d'Aliança","Catalão","457,1"
"São João d'Aliança","Catalão","457,1"
"São João d'Aliança","Itumbiara","530,6"
"São João d'Aliança","Itumbiara","530,6"
"São João d'Aliança","Santa Helena de Goiás","562,3"
"São João d'Aliança","Jataí","672,8"
"São João d'Aliança","Jataí","672,8"
"São João da Paraúna","São Luís de Montes Belos","43"
"São João da Paraúna","Goiás","125,3"
"São João da Paraúna","Trindade","126"
"São João da Paraúna","Trindade","126"
"São João da Paraúna","Santa Helena de Goiás","138,9"
"São João da Paraúna","Goiânia","150,9"
"São João da Paraúna","Goiânia","150,9"
"São João da Paraúna","Goiânia","150,9"
"São João da Paraúna","Goiânia","150,9"
"São João da Paraúna","Goiânia","150,9"
"São João da Paraúna","Goiânia","150,9"
"São João da Paraúna","Goiânia","150,9"
"São João da Paraúna","Goiânia","150,9"
"São João da Paraúna","Goiânia","150,9"
"São João da Paraúna","Goiânia","150,9"
"São João da Paraúna","Goiânia","150,9"
"São João da Paraúna","Goiânia","150,9"
"São João da Paraúna","Aparecida de Goiânia","152,2"
"São João da Paraúna","Anápolis","202,1"
"São João da Paraúna","Jaraguá","202,3"
"São João da Paraúna","Jataí","224,8"
"São João da Paraúna","Jataí","224,8"
"São João da Paraúna","Pirenópolis","231,5"
"São João da Paraúna","Ceres","231,9"
"São João da Paraúna","Ceres","231,9"
"São João da Paraúna","Itumbiara","261,6"
"São João da Paraúna","Itumbiara","261,6"
"São João da Paraúna","Águas Lindas de Goiás","306,5"
"São João da Paraúna","Luziânia","323,3"
"São João da Paraúna","Uruaçu","346,2"
"São João da Paraúna","Catalão","361,9"
"São João da Paraúna","Catalão","361,9"
"São João da Paraúna","Catalão","361,9"
"São João da Paraúna","Catalão","361,9"
"São João da Paraúna","Formosa","421,6"
"São Luiz do Norte","Uruaçu","56,2"
"São Luiz do Norte","Ceres","73"
"São Luiz do Norte","Ceres","73"
"São Luiz do Norte","Jaraguá","126"
"São Luiz do Norte","Pirenópolis","143,9"
"São Luiz do Norte","Goiás","181,5"
"São Luiz do Norte","Águas Lindas de Goiás","185,1"
"São Luiz do Norte","Anápolis","206,6"
"São Luiz do Norte","Goiânia","243,7"
"São Luiz do Norte","Goiânia","243,7"
"São Luiz do Norte","Goiânia","243,7"
"São Luiz do Norte","Goiânia","243,7"
"São Luiz do Norte","Goiânia","243,7"
"São Luiz do Norte","Goiânia","243,7"
"São Luiz do Norte","Goiânia","243,7"
"São Luiz do Norte","Goiânia","243,7"
"São Luiz do Norte","Goiânia","243,7"
"São Luiz do Norte","Goiânia","243,7"
"São Luiz do Norte","Goiânia","243,7"
"São Luiz do Norte","Goiânia","243,7"
"São Luiz do Norte","Trindade","245,9"
"São Luiz do Norte","Trindade","245,9"
"São Luiz do Norte","Luziânia","256,7"
"São Luiz do Norte","São Luís de Montes Belos","259"
"São Luiz do Norte","Aparecida de Goiânia","261,6"
"São Luiz do Norte","Formosa","271,9"
"São Luiz do Norte","Santa Helena de Goiás","418,8"
"São Luiz do Norte","Itumbiara","465,9"
"São Luiz do Norte","Itumbiara","465,9"
"São Luiz do Norte","Catalão","467,3"
"São Luiz do Norte","Catalão","467,3"
"São Luiz do Norte","Catalão","467,3"
"São Luiz do Norte","Catalão","467,3"
"São Luiz do Norte","Jataí","497,4"
"São Luiz do Norte","Jataí","497,4"
"São Luís de Montes Belos","São Luís de Montes Belos","0"
"São Luís de Montes Belos","Goiás","88,8"
"São Luís de Montes Belos","Trindade","120,5"
"São Luís de Montes Belos","Trindade","120,5"
"São Luís de Montes Belos","Goiânia","147"
"São Luís de Montes Belos","Goiânia","147"
"São Luís de Montes Belos","Goiânia","147"
"São Luís de Montes Belos","Goiânia","147"
"São Luís de Montes Belos","Goiânia","147"
"São Luís de Montes Belos","Goiânia","147"
"São Luís de Montes Belos","Goiânia","147"
"São Luís de Montes Belos","Goiânia","147"
"São Luís de Montes Belos","Goiânia","147"
"São Luís de Montes Belos","Goiânia","147"
"São Luís de Montes Belos","Goiânia","147"
"São Luís de Montes Belos","Goiânia","147"
"São Luís de Montes Belos","Aparecida de Goiânia","153"
"São Luís de Montes Belos","Jaraguá","172,2"
"São Luís de Montes Belos","Santa Helena de Goiás","179"
"São Luís de Montes Belos","Anápolis","188,1"
"São Luís de Montes Belos","Ceres","194,8"
"São Luís de Montes Belos","Ceres","194,8"
"São Luís de Montes Belos","Pirenópolis","207,1"
"São Luís de Montes Belos","Jataí","249,6"
"São Luís de Montes Belos","Jataí","249,6"
"São Luís de Montes Belos","Águas Lindas de Goiás","286,6"
"São Luís de Montes Belos","Itumbiara","291,8"
